"MovieID","Title","Genres","Year","Avg","Count","Valid","Action","Adventure","Animation","Children","Comedy","Crime","Documentary","Drama","Fantasy","Film_Noir","Horror","Musical","Mystery","Romance","Sci_Fi","Thriller","War","Western"
840,"House Arrest (1996)","Comedy",1996,2.56,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
841,"Eyes Without a Face (1959)","Horror",1959,3.4,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
842,"Tales from the Crypt Presents: Bordello of Blood (1996)","Horror",1996,2.58940397350993,151,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
843,"Lotto Land (1995)","Drama",1995,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
844,"Story of Xinghua, The (1993)","Drama",1993,3.57142857142857,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)","Drama",1994,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
846,"Flirt (1995)","Drama",1995,3.73684210526316,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
847,"Big Squeeze, The (1996)","Comedy|Drama",1996,1.85714285714286,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
848,"Spitfire Grill, The (1996)","Drama",1996,3.43589743589744,156,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
849,"Escape from L.A. (1996)","Action|Adventure|Sci_Fi|Thriller",1996,2.51076320939335,511,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
850,"Cyclo (1995)","Crime|Drama",1995,3.66666666666667,30,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
851,"Basquiat (1996)","Drama",1996,3.49606299212598,127,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,"Tin Cup (1996)","Comedy|Romance",1996,3.22113821138211,615,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
853,"Dingo (1992)","Drama",1992,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)","Drama",1958,3.625,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
855,"Every Other Weekend (1990)","Drama",1990,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
856,"Mille bolle blu (1993)","Comedy",1993,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
857,"Crows and Sparrows (1949)","Drama",1949,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,"Godfather, The (1972)","Action|Crime|Drama",1972,4.52496626180837,2223,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
859,"Hippie Revolution, The (1996)","Documentary",1996,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)","Comedy",1994,3.6,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,"Supercop (1992)","Action|Thriller",1992,3.51282051282051,273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
862,"Manny & Lo (1996)","Drama",1996,3.64516129032258,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
863,"Celestial Clockwork (1994)","Comedy",1994,3.5,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
864,"Wife, The (1995)","Comedy|Drama",1995,3.58333333333333,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
865,"Small Faces (1995)","Drama",1995,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,"Bound (1996)","Crime|Drama|Romance|Thriller",1996,3.82342657342657,572,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
867,"Carpool (1996)","Comedy|Crime",1996,2.20833333333333,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
868,"Death in Brunswick (1991)","Comedy",1991,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,"Kansas City (1996)","Crime",1996,3.0952380952381,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
870,"Gone Fishin' (1997)","Comedy",1997,2.18367346938776,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
871,"Lover's Knot (1996)","Comedy",1996,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872,"Aiqing wansui (1994)","Drama",1994,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
873,"Shadow of Angels (Schatten der Engel) (1976)","Drama",1976,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874,"Killer: A Journal of Murder (1995)","Crime|Drama",1995,3.125,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
875,"Nothing to Lose (1994)","Drama",1994,3.38636363636364,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
876,"Police Story 4: Project S (Chao ji ji hua) (1993)","Action",1993,2.85714285714286,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,"Girls Town (1996)","Drama",1996,3.29166666666667,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
878,"Bye-Bye (1995)","Drama",1995,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
879,"Relic, The (1997)","Horror",1997,2.82700421940928,237,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
880,"Island of Dr. Moreau, The (1996)","Sci_Fi|Thriller",1996,2.20061728395062,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
881,"First Kid (1996)","Children|Comedy",1996,2.62337662337662,77,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,"Trigger Effect, The (1996)","Drama|Thriller",1996,2.71186440677966,59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
884,"Sweet Nothing (1995)","Drama",1995,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
885,"Bogus (1996)","Children|Drama|Fantasy",1996,2.58139534883721,43,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
886,"Bulletproof (1996)","Action",1996,2.94230769230769,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,"Talk of Angels (1998)","Drama",1998,2.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,"Land Before Time III: The Time of the Great Giving (1995)","Animation|Children",1995,2.20833333333333,48,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,"1-900 (1994)","Romance",1994,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,"Baton Rouge (1988)","Thriller",1988,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
891,"Halloween: The Curse of Michael Myers (1995)","Horror|Thriller",1995,2.36065573770492,183,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
892,"Twelfth Night (1996)","Comedy|Drama|Romance",1996,3.86184210526316,152,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
893,"Mother Night (1996)","Drama",1996,3.69565217391304,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
894,"Liebelei (1933)","Romance",1933,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
895,"Venice/Venice (1992)","Drama",1992,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
896,"Wild Reeds (1994)","Drama",1994,3.43137254901961,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,"For Whom the Bell Tolls (1943)","Adventure|War",1943,3.75510204081633,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
898,"Philadelphia Story, The (1940)","Comedy|Romance",1940,4.30068728522337,582,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
899,"Singin' in the Rain (1952)","Musical|Romance",1952,4.28362183754993,751,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
900,"American in Paris, An (1951)","Musical|Romance",1951,3.85131195335277,343,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
901,"Funny Face (1957)","Comedy|Musical",1957,3.64367816091954,174,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
902,"Breakfast at Tiffany's (1961)","Drama|Romance",1961,3.90828402366864,676,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
903,"Vertigo (1958)","Mystery|Thriller",1958,4.27292817679558,905,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
904,"Rear Window (1954)","Mystery|Thriller",1954,4.47619047619048,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
905,"It Happened One Night (1934)","Comedy",1934,4.2807486631016,374,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
906,"Gaslight (1944)","Mystery|Thriller",1944,4.09625668449198,187,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
907,"Gay Divorcee, The (1934)","Comedy|Musical|Romance",1934,3.92380952380952,105,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
908,"North by Northwest (1959)","Drama|Thriller",1959,4.38403041825095,1315,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
909,"Apartment, The (1960)","Comedy|Drama",1960,4.12709832134293,417,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
910,"Some Like It Hot (1959)","Comedy|Crime",1959,4.30048076923077,832,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
911,"Charade (1963)","Comedy|Mystery|Romance|Thriller",1963,4.18300653594771,306,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
912,"Casablanca (1942)","Drama|Romance|War",1942,4.41282204913122,1669,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
913,"Maltese Falcon, The (1941)","Film_Noir|Mystery",1941,4.39597315436242,1043,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
914,"My Fair Lady (1964)","Musical|Romance",1964,4.15408805031447,636,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
915,"Sabrina (1954)","Comedy|Romance",1954,3.96438356164384,365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
916,"Roman Holiday (1953)","Comedy|Romance",1953,4.21647058823529,425,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
917,"Little Princess, The (1939)","Children|Drama",1939,3.67532467532468,77,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
918,"Meet Me in St. Louis (1944)","Musical",1944,3.79365079365079,189,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
919,"Wizard of Oz, The (1939)","Adventure|Children|Drama|Musical",1939,4.24796274738067,1718,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
920,"Gone with the Wind (1939)","Drama|Romance|War",1939,3.99740484429066,1156,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
921,"My Favorite Year (1982)","Comedy",1982,3.89403973509934,302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
922,"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)","Film_Noir",1950,4.49148936170213,470,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
923,"Citizen Kane (1941)","Drama",1941,4.38888888888889,1116,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,"2001: A Space Odyssey (1968)","Drama|Mystery|Sci_Fi|Thriller",1968,4.06876456876457,1716,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
925,"Golden Earrings (1947)","Adventure|Romance",1947,3.25,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
926,"All About Eve (1950)","Drama",1950,4.25558312655087,403,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
927,"Women, The (1939)","Comedy",1939,3.97619047619048,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
928,"Rebecca (1940)","Romance|Thriller",1940,4.20466321243523,386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
929,"Foreign Correspondent (1940)","Thriller",1940,3.78494623655914,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
930,"Notorious (1946)","Film_Noir|Romance|Thriller",1946,4.29438202247191,445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
931,"Spellbound (1945)","Mystery|Romance|Thriller",1945,3.9126213592233,206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
932,"Affair to Remember, An (1957)","Romance",1957,3.95238095238095,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
933,"To Catch a Thief (1955)","Comedy|Romance|Thriller",1955,4.10158013544018,443,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
934,"Father of the Bride (1950)","Comedy",1950,3.65789473684211,304,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
935,"Band Wagon, The (1953)","Comedy|Musical",1953,3.63380281690141,71,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
936,"Ninotchka (1939)","Comedy|Romance",1939,4.07575757575758,132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
937,"Love in the Afternoon (1957)","Comedy|Romance",1957,3.75,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
938,"Gigi (1958)","Musical",1958,3.62032085561497,187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
939,"Reluctant Debutante, The (1958)","Comedy|Drama",1958,3.18181818181818,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
940,"Adventures of Robin Hood, The (1938)","Action|Adventure",1938,3.97354497354497,378,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,"Mark of Zorro, The (1940)","Adventure",1940,3.7047619047619,105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,"Laura (1944)","Crime|Film_Noir|Mystery",1944,4.20205479452055,292,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
943,"Ghost and Mrs. Muir, The (1947)","Drama|Romance",1947,3.98245614035088,171,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
944,"Lost Horizon (1937)","Drama",1937,3.79381443298969,97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
945,"Top Hat (1935)","Comedy|Musical|Romance",1935,4.14741035856574,251,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
946,"To Be or Not to Be (1942)","Comedy|Drama|War",1942,3.85093167701863,161,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
947,"My Man Godfrey (1936)","Comedy",1936,4.1063829787234,188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
948,"Giant (1956)","Drama",1956,3.75384615384615,130,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
949,"East of Eden (1955)","Drama",1955,3.97674418604651,215,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
950,"Thin Man, The (1934)","Mystery",1934,4.23972602739726,292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
951,"His Girl Friday (1940)","Comedy",1940,4.24937027707809,397,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,"Around the World in 80 Days (1956)","Adventure|Comedy",1956,3.60223048327138,269,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953,"It's a Wonderful Life (1946)","Drama",1946,4.29903978052126,729,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
954,"Mr. Smith Goes to Washington (1939)","Drama",1939,4.2402088772846,383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
955,"Bringing Up Baby (1938)","Comedy",1938,4.16949152542373,413,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
956,"Penny Serenade (1941)","Drama|Romance",1941,3.55,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
957,"Scarlet Letter, The (1926)","Drama",1926,3.24324324324324,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
958,"Lady of Burlesque (1943)","Comedy|Mystery",1943,3.38461538461538,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
959,"Of Human Bondage (1934)","Drama",1934,3.74137931034483,58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
960,"Angel on My Shoulder (1946)","Crime|Drama",1946,3.45,20,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
961,"Little Lord Fauntleroy (1936)","Drama",1936,3.47826086956522,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,"They Made Me a Criminal (1939)","Crime|Drama",1939,3.54545454545455,11,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
963,"Inspector General, The (1949)","Musical",1949,3.57407407407407,54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
964,"Angel and the Badman (1947)","Western",1947,3.3921568627451,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965,"39 Steps, The (1935)","Thriller",1935,4.07509881422925,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
966,"Walk in the Sun, A (1945)","Drama",1945,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
967,"Outlaw, The (1943)","Western",1943,3.26086956521739,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
968,"Night of the Living Dead (1968)","Horror|Sci_Fi",1968,3.67132867132867,715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
969,"African Queen, The (1951)","Action|Adventure|Romance|War",1951,4.25165562913907,1057,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
970,"Beat the Devil (1954)","Comedy|Drama",1954,3.40540540540541,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
971,"Cat on a Hot Tin Roof (1958)","Drama",1958,4.0479704797048,271,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
972,"Last Time I Saw Paris, The (1954)","Drama",1954,3.16666666666667,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,"Meet John Doe (1941)","Drama",1941,3.91463414634146,82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
974,"Algiers (1938)","Drama|Romance",1938,3.75,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
975,"Something to Sing About (1937)","Comedy|Musical",1937,1.5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
976,"Farewell to Arms, A (1932)","Romance|War",1932,3.57142857142857,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
977,"Moonlight Murder (1936)","Mystery",1936,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
978,"Blue Angel, The (Blaue Engel, Der) (1930)","Drama",1930,3.94,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
979,"Nothing Personal (1995)","Drama|War",1995,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
980,"In the Line of Duty 2 (1987)","Action",1987,2.8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,"Dangerous Ground (1997)","Drama",1997,2.75,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,"Picnic (1955)","Drama",1955,3.67901234567901,81,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
983,"Madagascar Skin (1995)","Romance",1995,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
984,"Pompatus of Love, The (1996)","Comedy|Drama",1996,2.66666666666667,33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
985,"Small Wonders (1996)","Documentary",1996,3.75,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
986,"Fly Away Home (1996)","Adventure|Children",1996,3.60344827586207,232,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,"Bliss (1997)","Drama|Romance",1997,2.9,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
988,"Grace of My Heart (1996)","Comedy|Drama",1996,3.3768115942029,69,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
989,"Schlafes Bruder (Brother of Sleep) (1995)","Drama",1995,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
990,"Maximum Risk (1996)","Action|Adventure|Thriller",1996,2.57407407407407,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
991,"Michael Collins (1996)","Drama|War",1996,3.52352941176471,170,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
992,"Rich Man's Wife, The (1996)","Thriller",1996,2.6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
993,"Infinity (1996)","Drama",1996,3.11111111111111,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
994,"Big Night (1996)","Drama",1996,4.09555555555556,450,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
996,"Last Man Standing (1996)","Action|Drama|Western",1996,2.90625,256,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
997,"Caught (1996)","Drama|Thriller",1996,3.35714285714286,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
998,"Set It Off (1996)","Action|Crime",1996,3.01075268817204,93,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999,"2 Days in the Valley (1996)","Crime",1996,3.28321678321678,286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000,"Curdled (1996)","Crime",1996,3.05,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1001,"Associate, The (L'Associe)(1982)","Comedy",1982,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,"Ed's Next Move (1996)","Comedy",1996,4.25,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,"Extreme Measures (1996)","Drama|Thriller",1996,2.94214876033058,121,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1004,"Glimmer Man, The (1996)","Action|Thriller",1996,2.66336633663366,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1005,"D3: The Mighty Ducks (1996)","Children|Comedy",1996,2.37323943661972,142,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,"Chamber, The (1996)","Drama",1996,3.08974358974359,78,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1007,"Apple Dumpling Gang, The (1975)","Children|Comedy|Western",1975,2.97844827586207,232,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1008,"Davy Crockett, King of the Wild Frontier (1955)","Western",1955,3.3298969072165,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1009,"Escape to Witch Mountain (1975)","Adventure|Children|Fantasy",1975,3.18556701030928,291,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1010,"Love Bug, The (1969)","Children|Comedy",1969,3.26859504132231,242,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,"Herbie Rides Again (1974)","Adventure|Children|Comedy",1974,2.72592592592593,135,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,"Old Yeller (1957)","Children|Drama",1957,3.70431893687708,301,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1013,"Parent Trap, The (1961)","Children|Drama",1961,3.56589147286822,258,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1014,"Pollyanna (1960)","Children|Comedy|Drama",1960,3.40441176470588,136,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1015,"Homeward Bound: The Incredible Journey (1993)","Adventure|Children",1993,3.34615384615385,234,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,"Shaggy Dog, The (1959)","Children|Comedy",1959,3.21794871794872,156,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,"Swiss Family Robinson (1960)","Adventure|Children",1960,3.58695652173913,276,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,"That Darn Cat! (1965)","Children|Comedy|Mystery",1965,3.2520325203252,123,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1019,"20,000 Leagues Under the Sea (1954)","Adventure|Children|Fantasy|Sci_Fi",1954,3.70260869565217,575,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1020,"Cool Runnings (1993)","Comedy",1993,3.23979591836735,392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,"Angels in the Outfield (1994)","Children|Comedy",1994,2.76923076923077,247,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,"Cinderella (1950)","Animation|Children|Musical",1950,3.75563258232236,577,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,"Winnie the Pooh and the Blustery Day (1968)","Animation|Children",1968,3.98642533936652,221,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,"Three Caballeros, The (1945)","Animation|Children|Musical",1945,3.24603174603175,126,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1025,"Sword in the Stone, The (1963)","Animation|Children",1963,3.61092150170648,293,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,"So Dear to My Heart (1949)","Children|Drama",1949,3.625,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,"Robin Hood: Prince of Thieves (1991)","Drama",1991,3.16279069767442,344,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1028,"Mary Poppins (1964)","Children|Comedy|Musical",1964,3.89416419386746,1011,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1029,"Dumbo (1941)","Animation|Children|Musical",1941,3.68838028169014,568,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
